2020-12-28 13:27:07.644 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:27:07.657 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:27:13.720 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:27:13.726 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:27:22.826 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:27:22.840 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:27:26.087 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:27:26.096 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:27:35.139 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:27:35.146 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:27:41.108 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:27:41.114 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:27:47.198 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:27:47.204 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:28:35.663 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:28:35.670 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:28:38.716 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:28:38.722 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:28:54.602 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:28:54.614 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:29:12.742 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:29:12.748 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:30:49.778 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:30:49.796 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:30:52.697 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:30:52.705 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:30:56.040 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:30:56.052 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:30:58.856 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:30:58.864 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:31:29.068 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:31:29.084 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:32:07.186 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:32:07.194 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:33:18.668 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:33:18.676 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:33:49.286 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:33:49.301 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:34:56.468 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:34:56.501 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:35:05.642 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:35:05.653 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:35:14.744 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:35:14.757 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:35:17.756 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:35:17.764 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:35:20.741 | INFO     | __main__:run_camera:143 - Update information of check out to DB
